"subid","age_group","age","sex","english","site","trial_type","trial_num","item_num","correct","rt","expt"
"160315_01",5,5.84,"M",4,"cdm","inference",14,"2vs1",2,1015,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_single",15,"1vs1",2,1328,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_double",16,"2vs1",2,1054,"ipad"
"160315_01",5,5.84,"M",4,"cdm","inference",17,"2vs1",2,1365,"ipad"
"160315_01",5,5.84,"M",4,"cdm","control_single",18,"2vs2",2,846,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_single",3,"2vs2",2,1667,"ipad"
"160315_02",5,5.28,"M",6,"cdm","inference",4,"2vs1",1,2402,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_double",5,"3vs1",2,1729,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_single",6,"2vs2",2,3035,"ipad"
"160315_02",5,5.28,"M",6,"cdm","inference",7,"2vs1",2,1636,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_single",8,"2vs2",2,1487,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_single",9,"2vs2",2,1296,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_double",10,"2vs1",2,1273,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_double",11,"3vs1",1,1391,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_single",12,"1vs1",2,1523,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_single",13,"1vs1",2,1590,"ipad"
"160315_02",5,5.28,"M",6,"cdm","inference",14,"3vs1",2,1188,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_single",15,"1vs1",2,1510,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_double",16,"2vs1",2,1729,"ipad"
"160315_02",5,5.28,"M",6,"cdm","inference",17,"3vs1",2,1160,"ipad"
"160315_02",5,5.28,"M",6,"cdm","control_single",18,"1vs1",2,1418,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_single",3,"2vs2",2,4640,"ipad"
"160316_01",2,2.81,"F",6,"cdm","inference",4,"3vs1",1,4616,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_double",5,"3vs1",2,3508,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_single",6,"1vs1",2,5924,"ipad"
"160316_01",2,2.81,"F",6,"cdm","inference",7,"3vs1",1,4026,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_single",8,"1vs1",2,2679,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_single",9,"2vs2",2,2964,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_double",10,"2vs1",2,2121,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_double",11,"3vs1",2,3000,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_single",12,"1vs1",2,2399,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_single",13,"2vs2",2,2844,"ipad"
"160316_01",2,2.81,"F",6,"cdm","inference",14,"2vs1",1,2891,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_single",15,"1vs1",2,2392,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_double",16,"2vs1",2,2115,"ipad"
"160316_01",2,2.81,"F",6,"cdm","inference",17,"2vs1",1,5060,"ipad"
"160316_01",2,2.81,"F",6,"cdm","control_single",18,"2vs2",2,8162,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_single",3,"2vs2",2,1971,"ipad"
"160316_03",5,5.25,"M",5,"cdm","inference",4,"3vs1",2,1313,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_double",5,"3vs1",2,2627,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_single",6,"1vs1",2,2410,"ipad"
"160316_03",5,5.25,"M",5,"cdm","inference",7,"3vs1",2,2418,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_single",8,"1vs1",2,2266,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_single",9,"2vs2",2,2101,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_double",10,"2vs1",2,1862,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_double",11,"3vs1",2,2466,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_single",12,"1vs1",2,3398,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_single",13,"2vs2",2,1889,"ipad"
"160316_03",5,5.25,"M",5,"cdm","inference",14,"2vs1",2,1746,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_single",15,"1vs1",2,2486,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_double",16,"2vs1",2,2808,"ipad"
"160316_03",5,5.25,"M",5,"cdm","inference",17,"2vs1",2,1577,"ipad"
"160316_03",5,5.25,"M",5,"cdm","control_single",18,"2vs2",2,2521,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_single",3,"2vs2",2,2978,"ipad"
"160318_01",5,5.77,"M",5,"cdm","inference",4,"3vs1",2,4275,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_double",5,"3vs1",2,3435,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_single",6,"1vs1",2,1991,"ipad"
"160318_01",5,5.77,"M",5,"cdm","inference",7,"3vs1",2,2183,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_single",8,"1vs1",2,1521,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_single",9,"2vs2",2,2304,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_double",10,"2vs1",2,1975,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_double",11,"3vs1",2,2099,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_single",12,"1vs1",2,1523,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_single",13,"2vs2",2,1643,"ipad"
"160318_01",5,5.77,"M",5,"cdm","inference",14,"2vs1",2,2824,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_single",15,"1vs1",2,1567,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_double",16,"2vs1",2,1616,"ipad"
"160318_01",5,5.77,"M",5,"cdm","inference",17,"2vs1",2,1961,"ipad"
"160318_01",5,5.77,"M",5,"cdm","control_single",18,"2vs2",2,2033,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_single",3,"2vs2",2,1924,"ipad"
"160320_01",5,5.2,"M",4,"cdm","inference",4,"3vs1",2,3184,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_double",5,"3vs1",2,3590,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_single",6,"1vs1",2,2067,"ipad"
"160320_01",5,5.2,"M",4,"cdm","inference",7,"3vs1",2,2878,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_single",8,"1vs1",2,2607,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_single",9,"2vs2",2,1877,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_double",10,"2vs1",2,2214,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_double",11,"3vs1",2,1600,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_single",12,"1vs1",2,1493,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_single",13,"2vs2",2,1852,"ipad"
"160320_01",5,5.2,"M",4,"cdm","inference",14,"2vs1",2,1665,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_single",15,"1vs1",2,1602,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_double",16,"2vs1",2,1727,"ipad"
"160320_01",5,5.2,"M",4,"cdm","inference",17,"2vs1",2,1641,"ipad"
"160320_01",5,5.2,"M",4,"cdm","control_single",18,"2vs2",2,1732,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_single",3,"2vs2",2,2484,"ipad"
"160320_02",5,5.13,"M",4,"cdm","inference",4,"2vs1",2,4309,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_double",5,"3vs1",2,2122,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_single",6,"2vs2",2,1559,"ipad"
"160320_02",5,5.13,"M",4,"cdm","inference",7,"2vs1",1,4973,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_single",8,"2vs2",2,2527,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_single",9,"2vs2",2,1724,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_double",10,"2vs1",2,2043,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_double",11,"3vs1",2,2104,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_single",12,"1vs1",2,1846,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_single",13,"1vs1",2,1570,"ipad"
"160320_02",5,5.13,"M",4,"cdm","inference",14,"3vs1",2,2650,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_single",15,"1vs1",2,1737,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_double",16,"2vs1",2,1252,"ipad"
"160320_02",5,5.13,"M",4,"cdm","inference",17,"3vs1",2,1725,"ipad"
"160320_02",5,5.13,"M",4,"cdm","control_single",18,"1vs1",2,1623,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_single",3,"2vs2",2,1611,"ipad"
"160320_03",5,5.66,"F",5,"cdm","inference",4,"3vs1",2,2266,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_double",5,"3vs1",2,2476,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_single",6,"1vs1",2,1244,"ipad"
"160320_03",5,5.66,"F",5,"cdm","inference",7,"3vs1",2,2091,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_single",8,"1vs1",2,2028,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_single",9,"2vs2",2,1998,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_double",10,"2vs1",2,1529,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_double",11,"3vs1",2,1824,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_single",12,"1vs1",2,1398,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_single",13,"2vs2",2,1379,"ipad"
"160320_03",5,5.66,"F",5,"cdm","inference",14,"2vs1",2,2169,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_single",15,"1vs1",2,1623,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_double",16,"2vs1",2,1277,"ipad"
"160320_03",5,5.66,"F",5,"cdm","inference",17,"2vs1",2,2113,"ipad"
"160320_03",5,5.66,"F",5,"cdm","control_single",18,"2vs2",2,1909,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_single",3,"2vs2",2,6395,"ipad"
"160322_01",2,2.88,"F",6,"cdm","inference",4,"3vs1",1,5440,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_double",5,"3vs1",2,5465,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_single",6,"1vs1",2,3757,"ipad"
"160322_01",2,2.88,"F",6,"cdm","inference",7,"3vs1",2,4327,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_single",8,"1vs1",1,401,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_single",9,"2vs2",2,5338,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_double",10,"2vs1",2,4539,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_double",11,"3vs1",2,7025,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_single",12,"1vs1",2,4089,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_single",13,"2vs2",1,4641,"ipad"
"160322_01",2,2.88,"F",6,"cdm","inference",14,"2vs1",2,3571,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_single",15,"1vs1",2,3328,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_double",16,"2vs1",1,4001,"ipad"
"160322_01",2,2.88,"F",6,"cdm","inference",17,"2vs1",1,2780,"ipad"
"160322_01",2,2.88,"F",6,"cdm","control_single",18,"2vs2",2,3266,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_single",3,"2vs2",2,2217,"ipad"
"160323_01",2,2.42,"F",6,"cdm","inference",4,"3vs1",2,2628,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_double",5,"3vs1",2,3000,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_single",6,"1vs1",2,1926,"ipad"
"160323_01",2,2.42,"F",6,"cdm","inference",7,"3vs1",2,5154,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_single",8,"1vs1",2,6673,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_single",9,"2vs2",2,4172,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_double",10,"2vs1",2,3172,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_double",11,"3vs1",2,12726,"ipad"
"160323_01",2,2.42,"F",6,"cdm","inference",14,"2vs1",1,11319,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_single",15,"1vs1",1,9774,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_double",16,"2vs1",2,699,"ipad"
"160323_01",2,2.42,"F",6,"cdm","inference",17,"2vs1",2,514,"ipad"
"160323_01",2,2.42,"F",6,"cdm","control_single",18,"2vs2",1,2198,"ipad"
"160323_02",2,2.34,"F",4,"cdm","inference",4,"2vs1",2,5110,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_double",5,"3vs1",1,12597,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_single",6,"2vs2",2,454,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_single",8,"2vs2",2,3288,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_single",9,"2vs2",1,5884,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_double",10,"2vs1",2,4308,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_double",11,"3vs1",1,3560,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_single",12,"1vs1",1,2692,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_single",13,"1vs1",2,3636,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_single",15,"1vs1",2,6456,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_double",16,"2vs1",2,7899,"ipad"
"160323_02",2,2.34,"F",4,"cdm","control_single",18,"1vs1",1,3010,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_single",3,"2vs2",2,4182,"ipad"
"160325_01",2,2.71,"F",5,"cdm","inference",4,"3vs1",2,6165,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_double",5,"3vs1",2,4962,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_single",6,"1vs1",2,4568,"ipad"
"160325_01",2,2.71,"F",5,"cdm","inference",7,"3vs1",1,4020,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_single",8,"1vs1",2,4608,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_single",9,"2vs2",2,4083,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_double",10,"2vs1",2,5423,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_double",11,"3vs1",2,6437,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_single",12,"1vs1",2,4711,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_single",13,"2vs2",2,3226,"ipad"
"160325_01",2,2.71,"F",5,"cdm","inference",14,"2vs1",2,4300,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_single",15,"1vs1",2,4938,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_double",16,"2vs1",2,4333,"ipad"
"160325_01",2,2.71,"F",5,"cdm","inference",17,"2vs1",1,3965,"ipad"
"160325_01",2,2.71,"F",5,"cdm","control_single",18,"2vs2",2,4732,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_single",3,"2vs2",2,6644,"ipad"
"160325_02",2,2.26,"F",6,"cdm","inference",4,"2vs1",1,6566,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_double",5,"3vs1",1,541,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_single",6,"2vs2",2,792,"ipad"
"160325_02",2,2.26,"F",6,"cdm","inference",7,"2vs1",1,4464,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_single",8,"2vs2",2,15193,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_single",9,"2vs2",2,760,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_double",10,"2vs1",1,6685,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_double",11,"3vs1",1,538,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_single",13,"1vs1",2,2599,"ipad"
"160325_02",2,2.26,"F",6,"cdm","inference",14,"3vs1",2,7130,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_single",15,"1vs1",2,1419,"ipad"
"160325_02",2,2.26,"F",6,"cdm","control_double",16,"2vs1",2,7887,"ipad"
"160325_02",2,2.26,"F",6,"cdm","inference",17,"3vs1",2,4235,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_single",3,"2vs2",1,3561,"ipad"
"160328_01",2,2.73,"M",6,"cdm","inference",4,"3vs1",1,3247,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_double",5,"3vs1",2,6107,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_single",6,"1vs1",2,5616,"ipad"
"160328_01",2,2.73,"M",6,"cdm","inference",7,"3vs1",2,5479,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_single",8,"1vs1",2,615,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_single",9,"2vs2",2,4129,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_double",10,"2vs1",2,4143,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_double",11,"3vs1",2,5014,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_single",12,"1vs1",2,5466,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_single",13,"2vs2",2,5381,"ipad"
"160328_01",2,2.73,"M",6,"cdm","inference",14,"2vs1",1,4179,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_single",15,"1vs1",2,3008,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_double",16,"2vs1",2,3113,"ipad"
"160328_01",2,2.73,"M",6,"cdm","inference",17,"2vs1",1,5045,"ipad"
"160328_01",2,2.73,"M",6,"cdm","control_single",18,"2vs2",2,3305,"ipad"
"160330_02",2,2,"M",6,"cdm","control_single",3,"2vs2",2,656,"ipad"
"160330_02",2,2,"M",6,"cdm","inference",4,"2vs1",2,567,"ipad"
"160330_02",2,2,"M",6,"cdm","control_double",5,"3vs1",1,1166,"ipad"
"160330_02",2,2,"M",6,"cdm","control_single",6,"2vs2",2,3109,"ipad"
"160330_02",2,2,"M",6,"cdm","inference",7,"2vs1",1,2058,"ipad"
"160330_02",2,2,"M",6,"cdm","control_single",8,"2vs2",1,3734,"ipad"
"160330_02",2,2,"M",6,"cdm","control_double",10,"2vs1",1,1578,"ipad"
"160330_02",2,2,"M",6,"cdm","control_double",11,"3vs1",2,7623,"ipad"
"160330_02",2,2,"M",6,"cdm","control_single",12,"1vs1",1,7737,"ipad"
"160330_02",2,2,"M",6,"cdm","control_single",13,"1vs1",1,2351,"ipad"
"160330_02",2,2,"M",6,"cdm","inference",14,"3vs1",1,2217,"ipad"
"160330_02",2,2,"M",6,"cdm","control_single",15,"1vs1",2,2387,"ipad"
"160330_02",2,2,"M",6,"cdm","control_double",16,"2vs1",1,3531,"ipad"
"160330_02",2,2,"M",6,"cdm","inference",17,"3vs1",1,3869,"ipad"
"160330_02",2,2,"M",6,"cdm","control_single",18,"1vs1",1,2662,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_single",3,"2vs2",2,1179,"ipad"
"160331_01",2,2.05,"M",4,"cdm","inference",4,"3vs1",1,6729,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_double",5,"3vs1",2,3781,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_single",6,"1vs1",1,14172,"ipad"
"160331_01",2,2.05,"M",4,"cdm","inference",7,"3vs1",1,1548,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_single",8,"1vs1",2,4161,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_single",9,"2vs2",1,3956,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_double",10,"2vs1",1,6988,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_double",11,"3vs1",1,4014,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_single",12,"1vs1",2,3408,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_single",13,"2vs2",2,4644,"ipad"
"160331_01",2,2.05,"M",4,"cdm","inference",14,"2vs1",2,2346,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_single",15,"1vs1",1,1926,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_double",16,"2vs1",2,2585,"ipad"
"160331_01",2,2.05,"M",4,"cdm","inference",17,"2vs1",2,11067,"ipad"
"160331_01",2,2.05,"M",4,"cdm","control_single",18,"2vs2",1,822,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_single",3,"2vs2",2,3935,"ipad"
"160331_02",2,2.19,"F",5,"cdm","inference",4,"2vs1",2,6191,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_double",5,"3vs1",2,7386,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_single",6,"2vs2",2,3503,"ipad"
"160331_02",2,2.19,"F",5,"cdm","inference",7,"2vs1",2,3253,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_single",8,"2vs2",2,4347,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_single",9,"2vs2",2,3486,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_double",10,"2vs1",2,4460,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_double",11,"3vs1",2,5997,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_single",12,"1vs1",2,4518,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_single",13,"1vs1",2,3602,"ipad"
"160331_02",2,2.19,"F",5,"cdm","inference",14,"3vs1",2,2513,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_single",15,"1vs1",2,2490,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_double",16,"2vs1",2,2045,"ipad"
"160331_02",2,2.19,"F",5,"cdm","inference",17,"3vs1",1,5789,"ipad"
"160331_02",2,2.19,"F",5,"cdm","control_single",18,"1vs1",2,4438,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_single",3,"2vs2",2,2778,"ipad"
"160402_02",2,2.5,"M",6,"cdm","inference",4,"2vs1",2,3140,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_double",5,"3vs1",2,3180,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_single",6,"2vs2",2,3186,"ipad"
"160402_02",2,2.5,"M",6,"cdm","inference",7,"2vs1",2,3877,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_single",8,"2vs2",1,9005,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_single",9,"2vs2",2,3604,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_double",10,"2vs1",2,5603,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_double",11,"3vs1",2,3457,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_single",12,"1vs1",1,3697,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_single",13,"1vs1",1,1698,"ipad"
"160402_02",2,2.5,"M",6,"cdm","inference",14,"3vs1",1,4459,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_single",15,"1vs1",1,810,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_double",16,"2vs1",2,3632,"ipad"
"160402_02",2,2.5,"M",6,"cdm","inference",17,"3vs1",1,2286,"ipad"
"160402_02",2,2.5,"M",6,"cdm","control_single",18,"1vs1",2,1419,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_single",3,"2vs2",2,3319,"ipad"
"160402_03",2,2.64,"F",6,"cdm","inference",4,"3vs1",2,3561,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_double",5,"3vs1",2,2448,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_single",6,"1vs1",2,3436,"ipad"
"160402_03",2,2.64,"F",6,"cdm","inference",7,"3vs1",1,2968,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_single",8,"1vs1",2,5034,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_single",9,"2vs2",2,3037,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_double",10,"2vs1",2,2961,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_double",11,"3vs1",2,2591,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_single",12,"1vs1",2,2141,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_single",13,"2vs2",2,4040,"ipad"
"160402_03",2,2.64,"F",6,"cdm","inference",14,"2vs1",1,2948,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_single",15,"1vs1",2,2214,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_double",16,"2vs1",2,3526,"ipad"
"160402_03",2,2.64,"F",6,"cdm","inference",17,"2vs1",2,3441,"ipad"
"160402_03",2,2.64,"F",6,"cdm","control_single",18,"2vs2",2,2006,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_single",3,"2vs2",2,5959,"ipad"
"160406_01",2,2.9,"F",5,"cdm","inference",4,"3vs1",2,5708,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_double",5,"3vs1",2,4544,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_single",6,"1vs1",2,4360,"ipad"
"160406_01",2,2.9,"F",5,"cdm","inference",7,"3vs1",2,9772,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_single",8,"1vs1",2,3395,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_single",9,"2vs2",2,3075,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_double",10,"2vs1",2,4385,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_double",11,"3vs1",2,3438,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_single",12,"1vs1",2,2484,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_single",13,"2vs2",2,2955,"ipad"
"160406_01",2,2.9,"F",5,"cdm","inference",14,"2vs1",2,5787,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_single",15,"1vs1",2,4260,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_double",16,"2vs1",2,2325,"ipad"
"160406_01",2,2.9,"F",5,"cdm","inference",17,"2vs1",2,4524,"ipad"
"160406_01",2,2.9,"F",5,"cdm","control_single",18,"2vs2",2,3976,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_single",3,"2vs2",2,5151,"ipad"
"160406_02",2,2.7,"F",6,"cdm","inference",4,"2vs1",2,1511,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_double",5,"3vs1",2,4092,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_single",6,"2vs2",2,4408,"ipad"
"160406_02",2,2.7,"F",6,"cdm","inference",7,"2vs1",1,2516,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_single",8,"2vs2",2,2964,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_single",9,"2vs2",2,2841,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_double",10,"2vs1",2,1735,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_double",11,"3vs1",2,3184,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_single",12,"1vs1",2,2442,"ipad"
"160406_02",2,2.7,"F",6,"cdm","control_single",13,"1vs1",2,1522,"ipad"
"160406_02",2,2.7,"F",6,"cdm","inference",14,"3vs1",1,3740,"ipad"
