"subid","list","trial_num","word","pic1","pic2","trial_type","pic1type","pic2type","side_clicked","pic_clicked","correct","datetesting","time","rt","item_num","V17","keep_drop","expt","age_group","English"
"150115-07-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","1/15/15","15:25",1362,"2vs2",NA,"keep","ipad","5",6
"150115-07-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","1/15/15","15:25",2346,"2vs1",NA,"keep","ipad","5",6
"150115-07-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","1/15/15","15:25",3192,"1vs1",NA,"keep","ipad","5",6
"150115-07-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","1/15/15","15:25",1502,"2vs1",NA,"keep","ipad","5",6
"150115-07-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","1/15/15","15:25",1532,"2vs1",NA,"keep","ipad","5",6
"150115-07-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","1/15/15","15:25",2272,"2vs2",NA,"keep","ipad","5",6
"150116-01-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","1/16/15","10:11",5923,NA,NA,"keep","ipad","5",6
"150116-01-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","1/16/15","10:11",2419,NA,NA,"keep","ipad","5",6
"150116-01-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","1/16/15","10:11",3083,"2vs2",NA,"keep","ipad","5",6
"150116-01-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","1/16/15","10:11",2397,"3vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","1/16/15","10:11",3813,"3vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","1/16/15","10:11",2222,"1vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","R","grover_bicycle","N","1/16/15","10:11",3886,"3vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","1/16/15","10:11",3030,"1vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","1/16/15","10:11",2067,"2vs2",NA,"keep","ipad","5",6
"150116-01-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","1/16/15","10:11",1640,"2vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","1/16/15","10:11",2016,"3vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","1/16/15","10:11",3186,"1vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","1/16/15","10:11",1704,"2vs2",NA,"keep","ipad","5",6
"150116-01-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","1/16/15","10:11",1307,"2vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","1/16/15","10:11",1138,"1vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","1/16/15","10:11",1308,"2vs1",NA,"keep","ipad","5",6
"150116-01-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","L","ernie_flower","N","1/16/15","10:11",4223,"2vs1",NA,"keep","ipad","5",6
"150116-02-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","R","practice1_lion","Y","1/16/15","10:43",8087,NA,NA,"keep","ipad","3",6
"150116-02-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","1/16/15","10:43",3423,NA,NA,"keep","ipad","3",6
"150116-02-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","R","grover_orange2","Y","1/16/15","10:43",2393,"2vs2",NA,"keep","ipad","3",6
"150116-02-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","R","bert_dog2","Y","1/16/15","10:43",3504,"2vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","L","bert_car2","Y","1/16/15","10:43",3024,"3vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","R","bert_teddybear2","Y","1/16/15","10:43",2122,"2vs2",NA,"keep","ipad","3",6
"150116-02-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","L","grover_ball2","Y","1/16/15","10:43",3397,"2vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","1/16/15","10:43",3957,"2vs2",NA,"keep","ipad","3",6
"150116-02-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","1/16/15","10:43",2487,"2vs2",NA,"keep","ipad","3",6
"150116-02-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","1/16/15","10:43",2145,"2vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","1/16/15","10:43",3468,"3vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","1/16/15","10:43",2530,"1vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","1/16/15","10:43",2116,"1vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","R","grover_flower2","Y","1/16/15","10:43",3592,"3vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","1/16/15","10:43",1811,"1vs1",NA,"keep","ipad","3",6
"150116-02-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","R","ernie_dog2","N","1/16/15","10:43",1796,"2vs1",NA,"keep","ipad","3",6
"150116-03-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","1/16/15","10:50",4959,NA,NA,"keep","ipad","4",6
"150116-03-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","1/16/15","10:50",2413,NA,NA,"keep","ipad","4",6
"150116-03-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","1/16/15","10:50",2511,"2vs2",NA,"keep","ipad","4",6
"150116-03-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","1/16/15","10:50",4459,"3vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","1/16/15","10:50",2994,"3vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","1/16/15","10:50",2783,"1vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","1/16/15","10:50",1482,"3vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","1/16/15","10:50",1454,"1vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","1/16/15","10:50",944,"2vs2",NA,"keep","ipad","4",6
"150116-03-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","1/16/15","10:50",1536,"2vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","1/16/15","10:50",1459,"3vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","1/16/15","10:50",1779,"1vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","1/16/15","10:50",1956,"2vs2",NA,"keep","ipad","4",6
"150116-03-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","1/16/15","10:50",1103,"2vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","1/16/15","10:50",947,"1vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","1/16/15","10:50",1239,"2vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","1/16/15","10:50",1404,"2vs1",NA,"keep","ipad","4",6
"150116-03-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","1/16/15","10:50",1650,"2vs2",NA,"keep","ipad","4",6
"150116-04-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","R","practice1_lion","Y","1/16/15","10:56",3198,NA,NA,"keep","ipad","3",6
"150116-04-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","1/16/15","10:56",3405,NA,NA,"keep","ipad","3",6
"150116-04-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","L","grover_apple2","N","1/16/15","10:56",3211,"2vs2",NA,"keep","ipad","3",6
"150116-04-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","L","bert_cat2","N","1/16/15","10:56",7063,"2vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","L","bert_car2","Y","1/16/15","10:56",4420,"3vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","R","bert_teddybear2","Y","1/16/15","10:56",4031,"2vs2",NA,"keep","ipad","3",6
"150116-04-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","R","grover_truck2","N","1/16/15","10:56",4155,"2vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","1/16/15","10:56",13311,"2vs2",NA,"keep","ipad","3",6
"150116-04-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","1/16/15","10:56",5973,"2vs2",NA,"keep","ipad","3",6
"150116-04-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","1/16/15","10:56",3685,"2vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","1/16/15","10:56",6330,"3vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","1/16/15","10:56",3281,"1vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","1/16/15","10:56",4234,"1vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","L","grover_teddybear2","N","1/16/15","10:56",4810,"3vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","1/16/15","10:56",2340,"1vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","1/16/15","10:56",5483,"2vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","R","ernie_bicycle2","Y","1/16/15","10:56",2340,"3vs1",NA,"keep","ipad","3",6
"150116-04-sc",2,18,"elmo_apple2","elmo_apple2","elmo_orange2","control_single","target","distractor","L","elmo_apple2","Y","1/16/15","10:56",4416,"1vs1",NA,"keep","ipad","3",6
"150116-05-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","1/16/15","11:06",1146,NA,NA,"keep","ipad","6",6
"150116-05-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","1/16/15","11:06",1246,NA,NA,"keep","ipad","6",6
"150116-05-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","1/16/15","11:06",1369,"2vs2",NA,"keep","ipad","6",6
"150116-05-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","1/16/15","11:06",7909,"3vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","1/16/15","11:06",2269,"3vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","1/16/15","11:06",1482,"1vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","R","grover_bicycle","N","1/16/15","11:06",4974,"3vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","1/16/15","11:06",1447,"1vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","1/16/15","11:06",2487,"2vs2",NA,"keep","ipad","6",6
"150116-05-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","1/16/15","11:06",1382,"2vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","1/16/15","11:06",1515,"3vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","1/16/15","11:06",1162,"1vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","1/16/15","11:06",1050,"2vs2",NA,"keep","ipad","6",6
"150116-05-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","L","bert_banana","N","1/16/15","11:06",2347,"2vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","1/16/15","11:06",2035,"1vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","1/16/15","11:06",1167,"2vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","1/16/15","11:06",4409,"2vs1",NA,"keep","ipad","6",6
"150116-05-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","1/16/15","11:06",1648,"2vs2",NA,"keep","ipad","6",6
"150116-07-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","1/16/15","11:28",6448,NA,NA,"keep","ipad","3",6
"150116-07-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","1/16/15","11:28",4662,NA,NA,"keep","ipad","3",6
"150116-07-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","1/16/15","11:28",3283,"2vs2",NA,"keep","ipad","3",6
"150116-07-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","1/16/15","11:28",2026,"3vs1",NA,"keep","ipad","3",6
"150116-07-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","1/16/15","11:28",2995,"3vs1",NA,"keep","ipad","3",6
"150116-07-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","1/16/15","11:28",2601,"1vs1",NA,"keep","ipad","3",6
"150116-07-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","R","grover_bicycle","N","1/16/15","11:28",17717,"3vs1",NA,"keep","ipad","3",6
"150116-07-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","1/16/15","11:28",2120,"1vs1",NA,"keep","ipad","3",6
"150116-07-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","1/16/15","11:28",2003,"2vs2",NA,"keep","ipad","3",6
"150116-07-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","1/16/15","11:28",5266,"2vs1",NA,"keep","ipad","3",6
"150116-07-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","1/16/15","11:28",2718,"3vs1",NA,"keep","ipad","3",6
"150116-07-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","1/16/15","11:28",2135,"1vs1",NA,"keep","ipad","3",6
